generation	phenotype
10004	-3.46303
10004	-4.79011
10004	-10.0849
10004	-6.77863
10004	-9.83329
10004	3.8331
10004	-3.76303
10004	1.82107
10004	-0.823865
10004	-3.1417
10004	-2.25514
10004	-5.39054
10004	-24.3531
10004	-16.6094
10004	-11.3773
10004	-14.0153
10004	10.5193
10004	-1.89452
10004	-8.9971
10004	9.36267
10004	-16.0275
10004	-4.17562
10004	-2.01621
10004	-0.0934992
10004	2.44881
10004	11.2559
10004	1.70602
10004	-1.43738
10004	9.84843
10004	-10.573
10004	-6.19955
10004	-23.1262
10004	5.24111
10004	-8.37671
10004	-27.1902
10004	26.7318
10004	9.21095
10004	2.55329
10004	6.5302
10004	12.6406
10004	-1.53497
10004	-15.9413
10004	1.98665
10004	-0.167131
10004	9.34483
10004	-4.05693
10004	-3.3273
10004	10.5838
10004	-4.72021
10004	-1.9979
10004	0.309338
10004	-14.4518
10004	2.02116
10004	11.2541
10004	-9.84337
10004	0.445755
10004	-6.60737
10004	-2.59504
10004	7.59218
10004	-9.46375
10004	-13.12
10004	-3.45799
10004	-1.09289
10004	2.41135
10004	-21.2818
10004	-3.2119
10004	-4.46977
10004	-19.0069
10004	-7.63867
10004	6.23504
10004	5.68582
10004	3.42266
10004	-6.26066
10004	-8.22756
10004	4.64411
10004	3.88808
10004	-1.8666
10004	-8.59867
10004	-7.56006
10004	-9.31858
10004	-14.3571
10004	-0.00823402
10004	-3.26573
10004	7.53103
10004	6.88815
10004	-7.25083
10004	-2.30254
10004	9.59887
10004	-10.8333
10004	4.92301
10004	-5.44041
10004	10.1955
10004	3.57252
10004	-9.8189
10004	-2.03804
10004	9.87738
10004	0.965144
10004	0.429743
10004	0.429743
10005	-15.4729
10005	10.231
10005	-5.77602
10005	-3.83285
10005	-1.96449
10005	13.6478
10005	-3.24577
10005	3.69431
10005	-1.39456
10005	3.07413
10005	5.74719
10005	4.20057
10005	10.255
10005	-11.4227
10005	3.53575
10005	-4.32681
10005	1.21287
10005	-7.47319
10005	-2.65131
10005	9.8258
10005	-8.26047
10005	-8.2123
10005	-0.606287
10005	11.024
10005	-13.9566
10005	-16.748
10005	0.514912
10005	-6.15243
10005	-4.12786
10005	10.6648
10005	-15.0029
10005	-7.11368
10005	-7.51543
10005	4.81143
10005	9.50022
10005	-1.83253
10005	10.3072
10005	14.0271
10005	10.9055
10005	4.08188
10005	8.03306
10005	-2.82565
10005	-17.9344
10005	-11.4266
10005	-11.1228
10005	-3.84516
10005	-1.99088
10005	11.3025
10005	-9.00869
10005	-6.40019
10005	0.149105
10005	7.42836
10005	-11.2373
10005	-7.34241
10005	0.157775
10005	5.78703
10005	-0.252401
10005	-4.60359
10005	-5.32496
10005	-12.8563
10005	4.39215
10005	2.37467
10005	-6.20503
10005	5.40552
10005	-6.09192
10005	7.07317
10005	-2.97781
10005	-12.4606
10005	4.92234
10005	3.27812
10005	-6.19069
10005	-0.400021
10005	8.46468
10005	0.931955
10005	27.3147
10005	3.05598
10005	-6.52013
10005	-13.3094
10005	3.89143
10005	-1.30952
10005	4.74574
10005	-3.33015
10005	-9.6562
10005	-2.19394
10005	-10.5597
10005	0.120412
10005	-13.777
10005	-1.29643
10005	-12.2963
10005	1.59724
10005	-1.62544
10005	-13.3619
10005	6.50143
10005	4.92122
10005	-8.69089
10005	20.8471
10005	8.96831
10005	-17.9137
10005	2.04882
10005	10.7189
10005	-7.47107
10005	-8.28442
10005	-22.1618
10005	7.72235
10005	0.207232
10005	11.9076
10005	6.50347
10005	5.18447
10005	8.68967
10005	-12.6293
10005	-8.667
10005	-13.5849
10005	10.2677
10005	2.04809
10005	-2.12941
10005	-2.2038
10005	-0.688476
10005	-3.78997
10005	-14.5335
10005	9.19963
10005	14.545
10005	-2.61786
10005	9.95676
10005	-1.43315
10005	-25.9355
10005	10.8347
10005	-2.38682
10005	11.9248
10005	-0.294146
10005	-0.369616
10005	2.9511
10005	13.2777
10005	-5.86678
10005	-5.47774
10005	-0.16303
10005	-12.7683
10005	-9.73256
10005	-6.95179
10005	-2.38426
10005	9.20087
10005	11.1309
10005	-5.76652
10005	-1.69242
10005	4.88257
10005	-17.4198
10005	-17.4578
10005	18.2504
10005	-2.95613
10005	6.36184
10005	-5.60375
10005	-7.68387
10005	-19.6107
10005	-8.51211
10005	-21.4603
10005	-5.17796
10005	8.38034
10005	1.12163
10005	-16.9024
10005	-10.3676
10005	9.86006
10005	-3.70972
10005	-14.4479
10005	-3.48686
10005	5.88661
10005	-10.3798
10005	-7.23221
10005	-4.24522
10005	-0.62529
10005	-20.0077
10005	-1.6155
10005	-5.04202
10005	-12.1022
10005	-1.0211
10005	1.36905
10005	-0.0856558
10005	5.30318
10005	-5.13327
10005	1.86605
10005	-6.62608
10005	-9.83148
10005	-1.38047
10005	-0.211931
10005	3.96499
10005	0.00844167
10005	-13.6057
10005	8.82316
10005	-4.21614
10005	-0.985491
10005	-4.68668
10005	3.72674
10005	-0.59906
10005	-9.17222
10005	-19.9121
10005	3.25386
10005	-15.2864
10005	-2.29776
10005	-16.3026
10005	-5.93194
10005	2.54969
10005	-20.4916
10005	-4.18437
10005	6.20685
10005	-6.49629
10005	-11.3867
10005	-13.0194
10005	8.34808
10005	-8.0497
10005	-3.31447
10005	-2.38776
10005	2.20875
10005	-1.91166
10005	-16.0411
10005	-0.771786
10005	0.941012
10005	6.82235
10005	-9.70215
10005	0.692279
10005	4.71162
10005	-15.6248
10005	-9.51741
10005	-3.9596
10005	-7.27291
10005	-1.059
10005	-11.2781
10005	-6.19566
10005	8.69357
10005	9.36161
10005	-1.24777
10005	-4.30535
10005	10.415
10005	-7.92191
10005	-13.8928
10005	-1.7292
10005	-1.6506
10005	-10.0348
10005	-6.60162
10005	7.11698
10005	9.60305
10005	8.26362
10005	-12.0368
10005	2.24917
10005	-5.20674
10005	-3.1384
10005	0.418708
10005	-5.02388
10005	-8.68107
10005	-11.1347
10005	-9.08881
10005	13.8051
10005	-6.21448
10005	16.3551
10005	-6.17662
10005	6.22296
10005	-3.0166
10005	-20.1657
10005	1.52104
10005	13.0387
10005	-4.25427
10005	4.63656
10005	-0.0608268
10005	-2.65351
10005	-17.0006
10005	-0.651067
10005	3.1404
10005	-3.51239
10005	9.53947
10005	17.8808
10005	3.11684
10005	2.63439
10005	-17.3858
10005	-4.74193
10005	-1.51995
10005	-5.36103
10005	-17.7554
10005	-10.1047
10005	8.71016
10005	-2.27769
10005	-1.98838
10005	2.24945
10005	1.35088
10005	-10.7419
10005	-5.31624
10005	-6.22187
10005	6.33903
10005	-1.61124
10005	-2.76032
10005	6.31084
10005	-2.41351
10005	12.4631
10005	17.0634
10005	3.60826
10005	10.1473
10005	3.02848
10005	-18.0521
10005	6.33522
10005	1.68261
10005	2.72482
10005	-1.5203
10005	2.55183
10005	4.07201
10005	-10.3346
10005	1.14523
10005	25.0227
10005	-8.87286
10005	0.826399
10005	0.945555
10005	-1.3274
10005	-18.1564
10005	-7.00509
10005	-0.851609
10005	9.95624
10005	7.91022
10005	6.56703
10005	-3.02485
10005	8.40958
10005	-7.91502
10005	-11.2945
10005	0.238899
10005	-7.46328
10005	-11.3165
10005	-6.33215
10005	-2.57665
10005	5.81088
10005	25.9107
10005	-0.00152873
10005	9.12576
10005	0.541843
10005	-0.362703
10005	-1.00997
10005	-10.5277
10005	5.02443
10005	-18.2688
10005	12.1423
10005	-16.092
10005	-0.687271
10005	-12.5502
10005	-7.3463
10005	7.80892
10005	10.2832
10005	-6.7615
10005	-7.28893
10005	-27.3712
10005	8.31403
10005	-2.19263
10005	-5.93177
10005	12.7919
10005	-4.15641
10005	-24.0199
10005	2.56034
10005	19.3163
10005	15.8017
10005	-0.696584
10005	20.5279
10005	18.0976
10005	-1.94957
10005	0.908616
10005	-6.2483
10005	10.8026
10005	8.07587
10005	-0.196599
10005	5.08367
10005	-11.2255
10005	-6.03457
10005	-16.5652
10005	-5.74502
10005	-6.53133
10005	1.41048
10005	22.3543
10005	15.144
10005	3.75438
10005	-6.55544
10005	9.36892
10005	3.95884
10005	7.74677
10005	4.64631
10005	4.16637
10005	-20.9891
10005	9.98763
10005	-10.7149
10005	-19.486
10005	-4.38707
10005	-7.90475
10005	10.7575
10005	16.5647
10005	6.01758
10005	-0.884662
10005	23.5852
10005	6.23786
10005	-7.57905
10005	12.7769
10005	1.6942
10005	12.2016
10005	-13.6074
10005	-7.4149
10005	9.14077
10005	-22.3978
10005	-17.2422
10005	-12.878
10005	-0.186569
10005	-4.19157
10005	-23.125
10005	7.89191
10005	0.878008
10005	2.26251
10005	6.9215
10005	-6.9053
10005	-5.31925
10005	-3.10609
10005	-1.31388
10005	4.75751
10005	5.12463
10005	-6.8519
10005	7.81381
10005	18.6873
10005	-8.73823
10005	-5.59316
10005	-2.03031
10005	-2.60133
10005	5.25081
10005	12.9686
10005	-11.8971
10005	11.7894
10005	-2.71511
10005	5.28656
10005	6.28766
10005	6.60251
10005	-1.72872
10005	-24.4347
10005	10.2915
10005	4.01133
10005	6.49051
10005	12.6554
10005	1.21675
10005	8.10139
10005	-1.52972
10005	-11.5525
10005	3.60792
10005	-2.89269
10005	-2.50965
10005	-12.6408
10005	-7.98634
10005	-0.919392
10005	12.1864
10005	-3.21288
10005	11.4302
10005	7.50997
10005	8.15411
10005	-10.6655
10005	2.29746
10005	-7.13807
10005	-1.57092
10005	-10.7608
10005	-6.03301
10005	-14.4744
10005	-15.7881
10005	-12.2313
10005	1.3452
10005	-8.95795
10005	3.1123
10005	3.69317
10005	-15.0407
10005	-6.72168
10005	-14.2543
10005	-11.5715
10005	5.456
10005	2.48963
10005	8.76058
10005	-26.124
10005	13.8789
10005	1.01714
10005	0.919214
10005	-12.603
10005	-8.65312
10005	-0.552757
10005	9.36669
10005	1.6311
10005	-4.5497
10005	6.10546
10005	-1.75219
10005	-4.56721
10005	19.1172
10005	-15.6136
10005	-17.2446
10005	-12.2876
10005	7.23861
10005	-4.56437
10005	11.3664
10005	-17.2179
10005	2.14362
10005	7.8251
10005	3.7603
10005	6.06047
10005	-8.67163
10005	-15.8655
10005	-4.92624
10005	2.61136
10005	3.43575
10005	-17.7129
10005	-17.5176
10005	7.67744
10005	12.6659
10005	-0.047031
10005	-8.55917
10005	-0.269615
10005	-18.0464
10005	8.00102
10005	-8.51965
10005	11.7281
10005	16.2363
10005	-6.1944
10005	-3.75638
10005	-11.8415
10005	3.31678
10005	-0.295525
10005	4.58676
10005	11.7514
10005	9.60056
10005	-0.447066
10005	11.9927
10005	9.54812
10005	-11.06
10005	-5.09878
10005	-4.03922
10005	-2.1858
10005	1.70983
10005	-10.2073
10005	-6.05101
10005	9.24633
10005	-17.6446
10005	-2.6491
10005	-1.8056
10005	4.0522
10005	-6.91171
10005	-5.12923
10005	17.0001
10005	1.35847
10005	8.86192
10005	-1.7052
10005	-1.4195
10005	-1.30481
10005	-3.98151
10005	6.97391
10005	10.0746
10005	1.163
10005	14.2604
10005	-5.0321
10005	-8.24495
10005	-7.9725
10005	-6.05715
10005	-13.0946
10005	-26.2783
10005	9.75745
10005	-1.2407
10005	-0.398303
10005	-1.40136
10005	6.70012
10005	-2.2862
10005	-4.26065
10005	-2.86137
10005	5.85204
10005	-11.3788
10005	19.4665
10005	-8.13219
10005	0.73777
10005	-8.12681
10005	-4.16698
10005	11.749
10005	6.51701
10005	-7.59648
10005	-4.41758
10005	-4.33195
10005	-9.66497
10005	-6.59821
10005	-13.7253
10005	9.05326
10005	5.27505
10005	-0.724899
10005	11.0915
10005	-6.51315
10005	15.5131
10005	11.9127
10005	-0.22577
10005	-9.54288
10005	-2.62175
10005	3.00725
10005	-7.54669
10005	5.84894
10005	-19.2132
10005	-14.7717
10005	1.90476
10005	14.2388
10005	9.98355
10005	-18.692
10005	6.06434
10005	2.10855
10005	-19.1378
10005	-5.65887
10005	13.4714
10005	1.63943
10005	-14.0463
10005	18.5086
10005	-6.25703
10005	-9.75384
10005	2.2549
10005	-13.0593
10005	-1.71428
10005	-4.99731
10005	-22.9329
10005	-1.87993
10005	17.5022
10005	-17.1027
10005	-16.3746
10005	6.70447
10005	8.83979
10005	1.2413
10005	-10.5631
10005	7.05039
10005	-0.487124
10005	-22.5323
10005	-10.4036
10005	-5.40995
10005	-12.4673
10005	6.25972
10005	-9.23945
10005	-8.68413
10005	-25.5799
10005	-13.5678
10005	5.64161
10005	2.34435
10005	0.79397
10005	-17.8654
10005	7.15775
10005	-5.13799
10005	-7.12472
10005	5.28512
10005	0.761498
10005	10.7877
10005	-2.08329
10005	-4.08461
10005	3.0833
10005	0.686006
10005	-10.6901
10005	7.39035
10005	-8.86324
10005	-6.88978
10005	14.3082
10005	16.3666
10005	-5.59258
10005	-8.21052
10005	-13.0974
10005	-1.66731
10005	-8.26705
10005	10.2968
10005	-9.1815
10005	9.82087
10005	7.71624
10005	-8.91087
10005	-14.2715
10005	-1.44122
10005	-1.75198
10005	1.84489
10005	-4.78784
10005	-4.79504
10005	10.8074
10005	-9.71417
10005	-14.2927
10005	-1.88581
10005	4.1298
10005	-12.6241
10005	1.94558
10005	-7.87906
10005	-8.1339
10005	2.51359
10005	9.71674
10005	3.15033
10005	-22.2243
10005	-14.0159
10005	-0.271666
10005	-6.43274
10005	4.0766
10005	5.70014
10005	-9.19762
10005	-16.5266
10005	1.55351
10005	-5.21275
10005	1.16745
10005	-5.30405
10005	8.72968
10005	1.0716
10005	-5.99042
10005	-9.88752
10005	2.94676
10005	-0.436858
10005	14.9516
10005	-5.69689
10005	-0.381385
10005	4.69592
10005	-8.14491
10005	19.3241
10005	6.18317
10005	-2.67358
10005	-2.32977
10005	-2.38869
10005	16.4164
10005	-8.83196
10005	-2.04733
10005	-6.78754
10005	-1.13992
10005	3.9674
10005	-2.00554
10005	-11.7747
10005	-12.4742
10005	-15.3453
10005	-6.85703
10005	4.82354
10005	-0.291296
10005	3.00149
10005	-3.07755
10005	0.00176779
10005	7.84841
10005	6.45933
10005	-16.257
10005	-12.4078
10005	13.4092
10005	-11.8349
10005	-0.52609
10005	-17.5486
10005	-3.51732
10005	1.18958
10005	-2.81501
10005	-6.71893
10005	-3.89496
10005	7.00158
10005	2.26321
10005	2.78101
10005	4.84703
10005	3.51004
10005	4.66166
10005	14.5816
10005	4.81518
10005	-9.69845
10005	-7.78557
10005	-5.75473
10005	-8.32095
10005	-6.9593
10005	-5.04003
10005	-16.92
10005	2.77019
10005	-8.45342
10005	-6.68841
10005	-3.45002
10005	-5.95241
10005	6.81186
10005	-9.45401
10005	-0.625016
10005	0.060721
10005	-18.9345
10005	4.80838
10005	2.30636
10005	-6.37633
10005	7.48361
10005	3.74095
10005	6.18453
10005	-8.40335
10005	-5.13288
10005	3.89059
10005	22.6996
10005	-3.49482
10005	-0.282029
10005	-1.12182
10005	9.07897
10005	5.52352
10005	6.38761
10005	8.54647
10005	9.46702
10005	-9.65424
10005	0.216671
10005	-21.5585
10005	4.76902
10005	-3.20036
10005	5.53241
10005	7.28454
10005	-9.63939
10005	16.6295
10005	-2.26732
10005	-2.45838
10005	3.24946
10005	-25.0334
10005	-4.54807
10005	2.29779
10005	3.13398
10005	3.7442
10005	-7.43291
10005	1.30692
10005	-2.95307
10005	-8.42958
10005	0.15507
10005	13.5354
10005	-7.69745
10005	0.141789
10005	-13.481
10005	-1.06188
10005	-2.56267
10005	-0.440072
10005	20.0883
10005	-4.32368
10005	-1.42938
10005	4.59678
10005	0.187928
10005	-11.6003
10005	-3.95713
10005	5.43596
10005	-8.65724
10005	7.93724
10005	7.46765
10005	0.474487
10005	-0.849096
10005	-1.14123
10005	3.54585
10005	-15.7041
10005	7.65603
10005	11.0293
10005	-5.13249
10005	-1.46163
10005	4.16603
10005	-0.217466
10005	1.60423
10005	-8.06176
10005	-2.78596
10005	4.36747
10005	-11.6748
10005	-6.37107
10005	7.13816
10005	-5.06806
10005	-11.5918
10005	2.15834
10005	-3.43088
10005	5.08585
10005	-23.8744
10005	-14.0887
10005	15.6872
10005	-0.234159
10005	1.23701
10005	15.6462
10005	-7.7148
10005	3.34786
10005	1.73825
10005	-7.1103
10005	7.21806
10005	3.68541
10005	12.9383
10005	-4.66862
10005	13.0364
10005	21.0258
10005	-5.10111
10005	-6.58092
10005	3.01145
10005	-4.48831
10005	7.60335
10005	6.57921
10005	-2.88624
10005	-2.56605
10005	-19.3767
10005	-7.83734
10005	-7.99521
10005	26.7557
10005	-5.0249
10005	7.59023
10005	-24.4995
10005	-13.3581
10005	3.6631
10005	14.2449
10005	-2.417
10005	2.4975
10005	1.62015
10005	-6.2627
10005	-1.61239
10005	-2.65307
10005	16.896
10005	-4.85168
10005	-3.61904
10005	-7.58285
10005	-7.21417
10005	7.08026
10005	3.62594
10005	7.25871
10005	3.15833
10005	-7.46024
10005	14.8153
10005	-1.4672
10005	-6.30265
10005	-10.3414
10005	6.88354
10005	4.23399
10005	-7.40251
10005	-6.6411
10005	-18.3593
10005	-1.99612
10005	-10.2288
10005	-0.480761
10005	-10.3008
10005	16.3535
10005	11.9564
10005	-10.3337
10005	2.87301
10005	1.27441
10005	-2.80602
10005	11.5963
10005	-17.7606
10005	7.59817
10005	4.83579
10005	2.71548
10005	-6.84051
10005	-1.5222
10005	6.8269
10005	-5.57781
10005	-6.8688
10005	11.3398
10005	3.42401
10005	-25.1242
10005	1.00191
10005	2.82727
10005	10.7306
10005	13.0987
10005	4.36991
10005	2.50317
10005	1.32241
10005	6.66664
10005	-9.04807
10005	1.71426
10005	-14.2067
10005	1.20011
10005	-2.76865
10005	0.161949
10005	-2.3034
10005	-0.452659
10005	-10.28
10005	-5.58076
10005	-5.22878
10005	-22.2633
10005	2.74048
10005	4.68098
10005	7.57073
10005	-3.15206
10005	-10.081
10005	-8.85723
10005	-7.61787
10005	6.62045
10005	0.891356
10005	-10.0211
10005	-8.20771
10005	5.3309
10005	-3.75646
10005	5.88838
10005	-6.74346
10005	3.59764
10005	0.223196
10005	-7.4795
10005	-2.37542
10005	-1.78903
10005	0.583951
10005	4.73282
10005	2.29296
10005	-3.42231
10005	5.7028
10005	12.9712
10005	-10.0995
10005	-5.78034
10005	4.67646
10005	-3.32998
10005	-22.6419
10005	-0.782462
10005	8.19185
10005	-4.67281
10005	3.4217
10005	-6.7126
10005	-16.1804
10005	-8.31118
10005	5.3107
10005	4.64166
10005	-13.4727
10005	-13.2846
10005	9.59172
10005	2.21146
10005	9.9658
10005	-18.5621
10005	8.27769
10005	-7.25885
10005	-15.5028
10005	-8.13379
10005	0.358699
10005	8.12246
10005	-6.46818
10005	2.03491
10005	-11.1579
10005	-5.73431
10005	-9.30504
10005	-8.31147
10005	-4.77603
10005	-9.61985
10005	-9.61985
10006	3.46212
10006	11.6003
10006	-4.77026
10006	-2.98133
10006	5.92988
10006	-17.0125
10006	3.47349
10006	-10.4266
10006	-1.50404
10006	-4.27888
10006	-8.16277
10006	-3.60504
10006	2.79157
10006	7.88472
10006	-5.95601
10006	13.0311
10006	5.58152
10006	10.836
10006	-13.6364
10006	-3.50499
10006	-3.92105
10006	-1.44821
10006	0.227737
10006	1.32688
10006	-7.65971
10006	3.54021
10006	4.81919
10006	-5.4507
10006	-0.89806
10006	6.15623
10006	-9.8225
10006	-12.3454
10006	4.73777
10006	-5.80925
10006	16.9676
10006	-18.6719
10006	2.29111
10006	-9.48779
10006	4.56441
10006	12.9965
10006	6.64836
10006	-6.9172
10006	-3.76545
10006	14.7988
10006	-4.895
10006	3.72052
10006	-4.24414
10006	0.264049
10006	-7.20447
10006	-1.06234
10006	-15.1328
10006	3.73895
10006	-16.8961
10006	13.9708
10006	1.36329
10006	-5.51934
10006	4.71862
10006	1.58871
10006	0.841548
10006	-0.968305
10006	0.549409
10006	4.23069
10006	4.05784
10006	-14.3417
10006	-10.0075
10006	-0.645288
10006	1.41018
10006	-17.3114
10006	7.03478
10006	18.553
10006	1.86337
10006	-8.94177
10006	-14.0747
10006	10.1402
10006	10.5105
10006	-5.79442
10006	-8.44959
10006	-12.9519
10006	-1.99585
10006	-6.00532
10006	8.46225
10006	-1.33516
10006	4.41659
10006	-0.100608
10006	-2.05146
10006	-1.12292
10006	-10.2093
10006	-11.1804
10006	-11.3571
10006	-21.6765
10006	10.3721
10006	4.47087
10006	-3.80384
10006	-10.3053
10006	5.47317
10006	-6.72106
10006	-3.49865
10006	-8.06556
10006	0.881566
10006	14.3838
10006	-1.27851
10006	-1.68279
10006	-12.9109
10006	8.5321
10006	-9.92189
10006	1.3733
10006	-5.92234
10006	0.530828
10006	10.2953
10006	5.25355
10006	-9.34183
10006	0.774921
10006	-5.4568
10006	-12.4474
10006	-9.25641
10006	-6.43979
10006	3.88566
10006	1.62034
10006	-11.9337
10006	-14.8579
10006	-11.6583
10006	-12.202
10006	7.63266
10006	4.31168
10006	-13.9767
10006	-9.56941
10006	-13.9038
10006	5.29637
10006	8.14481
10006	-10.2915
10006	-10.1004
10006	5.74746
10006	-12.8933
10006	-4.00989
10006	8.29316
10006	-14.3988
10006	-2.73488
10006	-3.66909
10006	1.3253
10006	-10.5244
10006	-11.1373
10006	-8.22073
10006	18.0722
10006	2.83801
10006	12.4826
10006	1.54158
10006	-23.88
10006	9.98712
10006	-2.11552
10006	-10.5664
10006	1.83793
10006	-3.59994
10006	2.09482
10006	4.81762
10006	-2.63872
10006	5.68796
10006	-9.78021
10006	-11.6636
10006	-6.00943
10006	-6.025
10006	3.6656
10006	-15.7399
10006	7.2472
10006	20.5289
10006	-2.53168
10006	-6.19715
10006	3.81963
10006	4.63802
10006	0.428179
10006	-9.50256
10006	0.0945209
10006	-5.50473
10006	-2.75739
10006	-5.6809
10006	-4.10604
10006	0.411473
10006	7.4154
10006	-7.13491
10006	-16.5192
10006	-13.8259
10006	-2.9557
10006	-5.26075
10006	-3.50567
10006	-3.34921
10006	8.03796
10006	15.1217
10006	-4.51471
10006	-10.6211
10006	-4.08095
10006	-11.1024
10006	20.1309
10006	2.39625
10006	-0.143179
10006	-0.0161911
10006	-2.27042
10006	13.4374
10006	-3.6786
10006	-0.344897
10006	0.93242
10006	-0.478905
10006	-3.10961
10006	-11.1213
10006	7.56446
10006	-12.9609
10006	4.30909
10006	2.16049
10006	-6.31148
10006	8.8094
10006	6.23295
10006	-13.6403
10006	-6.67286
10006	7.47163
10006	6.18111
10006	-2.08327
10006	2.02188
10006	-23.0495
10006	-11.6031
10006	-3.86443
10006	8.6769
10006	3.41251
10006	6.05978
10006	-2.13692
10006	-17.9301
10006	-4.91594
10006	-8.95422
10006	-14.1852
10006	-5.01004
10006	1.74766
10006	-7.1585
10006	14.4723
10006	19.272
10006	-20.9692
10006	-12.2962
10006	3.5758
10006	9.8959
10006	15.7546
10006	-3.82139
10006	-8.79753
10006	-1.58339
10006	5.06694
10006	-2.04988
10006	-2.8942
10006	4.98775
10006	-7.36038
10006	-1.34058
10006	-13.9851
10006	-8.3802
10006	-11.3282
10006	5.04386
10006	-0.40706
10006	-2.03351
10006	-10.0586
10006	9.9889
10006	-5.83093
10006	-9.84095
10006	-0.736295
10006	-3.32088
10006	-17.3063
10006	-7.66226
10006	-1.36369
10006	1.60419
10006	-7.49578
10006	-1.52148
10006	-8.71706
10006	-0.20882
10006	0.351354
10006	-9.11855
10006	-0.799476
10006	-8.76473
10006	-4.36219
10006	-0.708108
10006	7.38357
10006	-4.99505
10006	1.70701
10006	-2.89247
10006	1.61611
10006	1.38125
10006	11.0912
10006	2.73873
10006	6.96511
10006	3.20815
10006	-2.63732
10006	10.7787
10006	-0.560679
10006	0.18958
10006	-2.38964
10006	6.77719
10006	-12.4557
10006	3.133
10006	1.63559
10006	12.0565
10006	-9.81061
10006	12.146
10006	-4.61558
10006	1.77725
10006	5.20438
10006	-2.24933
10006	-9.36892
10006	-6.34588
10006	-5.0714
10006	-9.60132
10006	-12.5284
10006	-19.1368
10006	12.3856
10006	-3.74017
10006	-1.54963
10006	8.56423
10006	-1.61251
10006	-4.50304
10006	-5.55263
10006	14.9429
10006	0.467205
10006	-25.5207
10006	5.64438
10006	-6.50257
10006	-5.11219
10006	-22.3375
10006	-9.77401
10006	7.6249
10006	1.99721
10006	-2.25461
10006	-22.2391
10006	6.05711
10006	2.07704
10006	-0.0328371
10006	-6.09319
10006	-0.316838
10006	15.9086
10006	6.54926
10006	6.96633
10006	0.000360377
10006	-12.2896
10006	11.2189
10006	6.35332
10006	-21.4889
10006	-8.8428
10006	-12.9034
10006	-17.033
10006	-17.3414
10006	-3.35864
10006	4.1409
10006	-19.4869
10006	-4.23709
10006	-3.70164
10006	0.922827
10006	-7.52051
10006	-4.68147
10006	-1.6586
10006	-8.62225
10006	3.47049
10006	9.56221
10006	-9.32761
10006	-23.5519
10006	-13.7046
10006	-1.44954
10006	-3.95365
10006	3.89749
10006	-8.79116
10006	24.1455
10006	-12.3949
10006	-8.31041
10006	-5.43288
10006	-12.8505
10006	4.53994
10006	-4.54206
10006	-6.07841
10006	-1.07282
10006	-8.16744
10006	-0.184328
10006	-0.844874
10006	-7.25647
10006	-1.27362
10006	-10.0834
10006	-12.5249
10006	10.2041
10006	1.08325
10006	1.25576
10006	-17.2517
10006	3.77053
10006	-0.453042
10006	1.83585
10006	14.8369
10006	-2.72081
10006	-9.52661
10006	-15.3046
10006	1.93117
10006	7.01299
10006	2.62546
10006	8.14991
10006	-2.13358
10006	5.50756
10006	1.10303
10006	20.6958
10006	17.2646
10006	-5.57207
10006	-9.2014
10006	-10.1314
10006	10.0551
10006	-6.10872
10006	2.11532
10006	5.03321
10006	1.65106
10006	3.82549
10006	8.03639
10006	13.7833
10006	2.88904
10006	8.13319
10006	-9.28484
10006	8.30993
10006	-18.2294
10006	8.28683
10006	5.191
10006	-5.2538
10006	12.0922
10006	-6.05773
10006	11.4708
10006	6.98408
10006	3.31417
10006	-9.90342
10006	9.33492
10006	2.18312
10006	-5.40539
10006	2.87042
10006	0.240049
10006	5.24544
10006	-11.7501
10006	-16.9486
10006	-4.63365
10006	-7.46691
10006	1.81352
10006	9.65359
10006	6.91166
10006	0.0385499
10006	-7.03881
10006	3.36263
10006	-6.89243
10006	12.6702
10006	-9.29749
10006	-2.74379
10006	2.93615
10006	12.2288
10006	-0.219183
10006	-9.11682
10006	-9.64991
10006	8.27911
10006	-16.2593
10006	-2.29009
10006	-5.61613
10006	-13.0992
10006	-2.66505
10006	21.9813
10006	-5.33071
10006	0.789061
10006	-7.69022
10006	13.863
10006	2.77015
10006	-0.96293
10006	-0.617184
10006	-8.53771
10006	-12.2258
10006	-2.44365
10006	2.42385
10006	4.43406
10006	-2.91181
10006	-8.57198
10006	-3.73701
10006	16.9022
10006	-5.92708
10006	-11.4864
10006	-6.83539
10006	6.52393
10006	-6.55017
10006	-6.23136
10006	-0.465643
10006	-11.3846
10006	-7.47407
10006	4.73441
10006	-7.92414
10006	2.52483
10006	5.84634
10006	-12.4137
10006	4.47665
10006	-12.2628
10006	5.65122
10006	-1.7795
10006	3.08699
10006	-12.5289
10006	14.8763
10006	-8.72913
10006	-4.35654
10006	-0.646571
10006	-11.1946
10006	-5.8477
10006	-1.97762
10006	2.09492
10006	-14.8365
10006	9.62084
10006	-1.92079
10006	-14.0012
10006	-1.44577
10006	4.24395
10006	1.26114
10006	-2.85514
10006	0.640448
10006	4.03537
10006	6.71476
10006	-19.3875
10006	-12.1337
10006	4.25868
10006	-4.40834
10006	-10.4813
10006	-17.6923
10006	-1.31951
10006	-3.24484
10006	-8.76735
10006	-3.02256
10006	-16.3146
10006	14.7261
10006	5.07198
10006	1.55447
10006	-17.1068
10006	-13.0476
10006	-16.0833
10006	-16.3671
10006	-4.96901
10006	13.4609
10006	3.83007
10006	-7.99957
10006	-7.26615
10006	-3.95032
10006	-10.3511
10006	-8.53155
10006	-5.07731
10006	-6.06792
